feature_chr,feature_start,feature_end,region_chr,region_start,region_end,gene_id,gene_name,feature_type,score
chrX,9551298,9551327,chrX,9549838,9551838,FBgn0267253,FBgn0267253,structure,169.61
chrX,9551298,9551327,chrX,9549838,9551838,FBgn0267253,FBgn0267253,structure,169.61
chrX,9579412,9579439,chrX,9578987,9580987,FBgn0052699,FBgn0052699,structure,140.69
chrX,9615303,9615324,chrX,9615058,9617058,FBgn0261931,FBgn0261931,structure,112.14
chrX,9638490,9638515,chrX,9638028,9640028,FBgn0028341,FBgn0028341,structure,130.0
chrX,9638490,9638515,chrX,9638028,9640028,FBgn0028341,FBgn0028341,structure,130.0
chrX,9639220,9639250,chrX,9638028,9640028,FBgn0028341,FBgn0028341,structure,138.81
chrX,9639220,9639250,chrX,9638028,9640028,FBgn0028341,FBgn0028341,structure,138.81
chrX,9692028,9692047,chrX,9691417,9693417,FBgn0264786,FBgn0264786,structure,124.67
chrX,9692113,9692138,chrX,9691417,9693417,FBgn0264786,FBgn0264786,structure,159.57
chrX,9884387,9884404,chrX,9883442,9885442,FBgn0030160,FBgn0030160,structure,132.72
chrX,9884387,9884404,chrX,9883442,9885442,FBgn0030160,FBgn0030160,structure,132.72
chrX,10257463,10257481,chrX,10255668,10257668,FBgn0263220,FBgn0263220,structure,100.0
chrX,10257463,10257481,chrX,10255629,10257629,FBgn0264674,FBgn0264674,structure,100.0
chrX,10260975,10260994,chrX,10260334,10262334,FBgn0263220,FBgn0263220,structure,145.35
chrX,10334579,10334602,chrX,10332652,10334652,FBgn0263997,FBgn0263997,structure,137.72
chrX,10334579,10334602,chrX,10332652,10334652,FBgn0263997,FBgn0263997,structure,137.72
chrX,10334579,10334602,chrX,10332652,10334652,FBgn0263997,FBgn0263997,structure,137.72
chrX,10619858,10619890,chrX,10619190,10621190,FBgn0263072,FBgn0263072,structure,154.46
chrX,10619858,10619890,chrX,10619190,10621190,FBgn0263072,FBgn0263072,structure,154.46
chrX,10619858,10619890,chrX,10619190,10621190,FBgn0263072,FBgn0263072,structure,154.46
chrX,10839159,10839182,chrX,10838230,10840230,FBgn0040850,FBgn0040850,structure,130.22
chrX,10926585,10926606,chrX,10926399,10928399,FBgn0030251,FBgn0030251,structure,124.17
chrX,10926585,10926606,chrX,10926456,10928456,FBgn0030251,FBgn0030251,structure,124.17
chrX,11045665,11045694,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,149.09
chrX,11045665,11045694,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,149.09
chrX,11045665,11045694,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,149.09
chrX,11052974,11052993,chrX,11052556,11054556,FBgn0030258,FBgn0030258,structure,118.16
chrX,11052974,11052993,chrX,11052516,11054516,FBgn0030258,FBgn0030258,structure,118.16
chrX,11052974,11052993,chrX,11052516,11054516,FBgn0030258,FBgn0030258,structure,118.16
chrX,11192986,11193012,chrX,11192158,11194158,FBgn0265986,FBgn0265986,structure,134.87
chrX,11367934,11367961,chrX,11367098,11369098,FBgn0004864,FBgn0004864,structure,140.69
chrX,11367934,11367961,chrX,11367445,11369445,FBgn0027359,FBgn0027359,structure,140.69
chrX,11367934,11367961,chrX,11367445,11369445,FBgn0027359,FBgn0027359,structure,140.69
chrX,11384769,11384790,chrX,11383880,11385880,FBgn0001624,FBgn0001624,structure,95.24
chrX,11423594,11423621,chrX,11421832,11423832,FBgn0001145,FBgn0001145,structure,162.25
chrX,11423594,11423621,chrX,11421832,11423832,FBgn0001145,FBgn0001145,structure,162.25
chrX,11423594,11423621,chrX,11422957,11424957,FBgn0001145,FBgn0001145,structure,162.25
chrX,11423594,11423621,chrX,11422957,11424957,FBgn0001145,FBgn0001145,structure,162.25
chrX,11423594,11423621,chrX,11422957,11424957,FBgn0001145,FBgn0001145,structure,162.25
chrX,11423594,11423621,chrX,11422957,11424957,FBgn0001145,FBgn0001145,structure,162.25
chrX,11453325,11453348,chrX,11453338,11455338,FBgn0262740,FBgn0262740,structure,119.52
chrX,11453325,11453348,chrX,11453338,11455338,FBgn0262740,FBgn0262740,structure,119.52
chrX,11453325,11453348,chrX,11453338,11455338,FBgn0262740,FBgn0262740,structure,119.52
chrX,11453325,11453348,chrX,11453338,11455338,FBgn0262740,FBgn0262740,structure,119.52
chrX,11616926,11616947,chrX,11615124,11617124,FBgn0002723,FBgn0002723,structure,112.14
chrX,11616926,11616947,chrX,11615124,11617124,FBgn0002723,FBgn0002723,structure,112.14
chrX,11981454,11981475,chrX,11980176,11982176,FBgn0263111,FBgn0263111,structure,112.14
chrX,12087835,12087855,chrX,12086025,12088025,FBgn0030374,FBgn0030374,structure,146.25
chrX,12087835,12087855,chrX,12086025,12088025,FBgn0030374,FBgn0030374,structure,146.25
chrX,12087835,12087855,chrX,12086211,12088211,FBgn0052657,FBgn0052657,structure,146.25
chrX,12107066,12107090,chrX,12106200,12108200,FBgn0030376,FBgn0030376,structure,91.67
chrX,12107066,12107090,chrX,12106200,12108200,FBgn0030376,FBgn0030376,structure,91.67
chrX,12552851,12552876,chrX,12552124,12554124,FBgn0030398,FBgn0030398,structure,120.0
chrX,12552851,12552876,chrX,12552124,12554124,FBgn0030398,FBgn0030398,structure,120.0
chrX,12743584,12743613,chrX,12741618,12743618,FBgn0265523,FBgn0265523,structure,137.07
chrX,12743584,12743613,chrX,12743212,12745212,FBgn0030418,FBgn0030418,structure,137.07
chrX,12743584,12743613,chrX,12743464,12745464,FBgn0030418,FBgn0030418,structure,137.07
chrX,12743584,12743613,chrX,12743464,12745464,FBgn0030418,FBgn0030418,structure,137.07
chrX,12988468,12988501,chrX,12987615,12989615,FBgn0265597,FBgn0265597,structure,156.76
chrX,12988468,12988501,chrX,12987615,12989615,FBgn0265597,FBgn0265597,structure,156.76
chrX,13191286,13191310,chrX,13190883,13192883,FBgn0030459,FBgn0030459,structure,143.21
chrX,13235597,13235621,chrX,13235566,13237566,FBgn0052639,FBgn0052639,structure,66.67
chrX,13302736,13302765,chrX,13301415,13303415,FBgn0030467,FBgn0030467,structure,149.09
chrX,13302736,13302765,chrX,13302633,13304633,FBgn0283680,FBgn0283680,structure,149.09
chrX,13403761,13403790,chrX,13401863,13403863,FBgn0030483,FBgn0030483,structure,140.76
chrX,13403761,13403790,chrX,13403749,13405749,FBgn0030484,FBgn0030484,structure,140.76
chrX,13535157,13535179,chrX,13533400,13535400,FBgn0030493,FBgn0030493,structure,122.09
chrX,13555035,13555058,chrX,13554800,13556800,FBgn0030495,FBgn0030495,structure,151.61
chrX,13555035,13555058,chrX,13553265,13555265,FBgn0030495,FBgn0030495,structure,151.61
chrX,13555035,13555058,chrX,13554800,13556800,FBgn0030495,FBgn0030495,structure,151.61
chrX,13555035,13555058,chrX,13553265,13555265,FBgn0030495,FBgn0030495,structure,151.61
chrX,13680304,13680326,chrX,13679398,13681398,FBgn0030510,FBgn0030510,structure,115.34
chrX,13680304,13680326,chrX,13679500,13681500,FBgn0030510,FBgn0030510,structure,115.34
chrX,13680304,13680326,chrX,13679201,13681201,FBgn0030510,FBgn0030510,structure,115.34
chrX,13717950,13717971,chrX,13717285,13719285,FBgn0030512,FBgn0030512,structure,136.19
chrX,13717950,13717971,chrX,13717285,13719285,FBgn0030512,FBgn0030512,structure,136.19
chrX,13717950,13717971,chrX,13717285,13719285,FBgn0030512,FBgn0030512,structure,136.19
chrX,14071074,14071095,chrX,14069641,14071641,FBgn0011974,FBgn0011974,structure,118.15
chrX,14142697,14142725,chrX,14140729,14142729,FBgn0265869,FBgn0265869,structure,114.0
chrX,14294310,14294335,chrX,14292465,14294465,FBgn0266278,FBgn0266278,structure,130.0
chrX,14377939,14377960,chrX,14377806,14379806,FBgn0052601,FBgn0052601,structure,112.14
chrX,14678587,14678608,chrX,14678568,14680568,FBgn0030575,FBgn0030575,structure,118.15
chrX,14678587,14678608,chrX,14678568,14680568,FBgn0030575,FBgn0030575,structure,118.15
chrX,15062927,15062957,chrX,15062429,15064429,FBgn0030600,FBgn0030600,structure,138.81
chrX,15062927,15062957,chrX,15062429,15064429,FBgn0030600,FBgn0030600,structure,138.81
chrX,15062927,15062957,chrX,15062733,15064733,FBgn0030605,FBgn0030605,structure,138.81
chrX,15062927,15062957,chrX,15062919,15064919,FBgn0030605,FBgn0030605,structure,138.81
chrX,15062927,15062957,chrX,15062919,15064919,FBgn0030605,FBgn0030605,structure,138.81
chrX,15230611,15230631,chrX,15228875,15230875,FBgn0030622,FBgn0030622,structure,90.0
chrX,15467311,15467331,chrX,15466529,15468529,FBgn0030642,FBgn0030642,structure,90.0
chrX,15467311,15467331,chrX,15466757,15468757,FBgn0030642,FBgn0030642,structure,90.0
chrX,15467311,15467331,chrX,15466891,15468891,FBgn0030643,FBgn0030643,structure,90.0
chrX,15642576,15642598,chrX,15641108,15643108,FBgn0266198,FBgn0266198,structure,146.06
chrX,15814779,15814796,chrX,15814299,15816299,FBgn0003345,FBgn0003345,structure,100.0
chrX,16408160,16408181,chrX,16407309,16409309,FBgn0030747,FBgn0030747,structure,112.14
chrX,16419639,16419663,chrX,16419392,16421392,FBgn0030749,FBgn0030749,structure,152.98
chrX,16419639,16419663,chrX,16419125,16421125,FBgn0030749,FBgn0030749,structure,152.98
chrX,16423639,16423660,chrX,16421831,16423831,FBgn0026575,FBgn0026575,structure,124.9
chrX,16423639,16423660,chrX,16421831,16423831,FBgn0026575,FBgn0026575,structure,124.9
chrX,16423639,16423660,chrX,16421831,16423831,FBgn0026575,FBgn0026575,structure,124.9
chrX,16636594,16636615,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,118.15
chrX,16636594,16636615,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,118.15
chrX,16636594,16636615,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,118.15
chrX,16636594,16636615,chrX,16634667,16636667,FBgn0026181,FBgn0026181,structure,118.15
chrX,16637229,16637252,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,140.76
chrX,16637229,16637252,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,140.76
chrX,16637229,16637252,chrX,16636414,16638414,FBgn0026181,FBgn0026181,structure,140.76
chrX,16637229,16637252,chrX,16636894,16638894,FBgn0010412,FBgn0010412,structure,140.76
chrX,16637229,16637252,chrX,16636894,16638894,FBgn0010412,FBgn0010412,structure,140.76
chrX,16637229,16637252,chrX,16636894,16638894,FBgn0010412,FBgn0010412,structure,140.76
chrX,16637229,16637252,chrX,16636894,16638894,FBgn0010412,FBgn0010412,structure,140.76
chrX,16637229,16637252,chrX,16637141,16639141,FBgn0010412,FBgn0010412,structure,140.76
chrX,16694659,16694678,chrX,16694144,16696144,FBgn0259923,FBgn0259923,structure,137.68
chrX,16694659,16694678,chrX,16694144,16696144,FBgn0259923,FBgn0259923,structure,137.68
chrX,16694659,16694678,chrX,16694144,16696144,FBgn0259923,FBgn0259923,structure,137.68
chrX,16694659,16694678,chrX,16694173,16696173,FBgn0259923,FBgn0259923,structure,137.68
chrX,16694659,16694678,chrX,16694144,16696144,FBgn0259923,FBgn0259923,structure,137.68
chrX,16694659,16694678,chrX,16694144,16696144,FBgn0259923,FBgn0259923,structure,137.68
chrX,16793115,16793138,chrX,16791119,16793119,FBgn0030790,FBgn0030790,structure,82.61
chrX,16793115,16793138,chrX,16791119,16793119,FBgn0030790,FBgn0030790,structure,82.61
chrX,16793115,16793138,chrX,16791119,16793119,FBgn0030790,FBgn0030790,structure,82.61
chrX,16876704,16876725,chrX,16875544,16877544,FBgn0030798,FBgn0030798,structure,142.2
chrX,16890642,16890672,chrX,16888810,16890810,FBgn0030804,FBgn0030804,structure,142.86
chrX,17065716,17065735,chrX,17065732,17067732,FBgn0266354,FBgn0266354,structure,94.74
chrX,17315314,17315335,chrX,17313581,17315581,FBgn0004854,FBgn0004854,structure,138.33
chrX,17315314,17315335,chrX,17313581,17315581,FBgn0004854,FBgn0004854,structure,138.33
chrX,17489809,17489833,chrX,17488315,17490315,FBgn0263706,FBgn0263706,structure,152.98
chrX,17489809,17489833,chrX,17488315,17490315,FBgn0263706,FBgn0263706,structure,152.98
chrX,17576207,17576230,chrX,17575101,17577101,FBgn0028343,FBgn0028343,structure,142.9
chrX,17737650,17737672,chrX,17737413,17739413,FBgn0261570,FBgn0261570,structure,126.93
chrX,17737650,17737672,chrX,17737413,17739413,FBgn0261570,FBgn0261570,structure,126.93
chrX,17856827,17856852,chrX,17855129,17857129,FBgn0052557,FBgn0052557,structure,125.0
chrX,17856827,17856852,chrX,17855974,17857974,FBgn0030876,FBgn0030876,structure,125.0
chrX,17856827,17856852,chrX,17856112,17858112,FBgn0030876,FBgn0030876,structure,125.0
chrX,17856827,17856852,chrX,17856112,17858112,FBgn0030876,FBgn0030876,structure,125.0
chrX,17856827,17856852,chrX,17856112,17858112,FBgn0030876,FBgn0030876,structure,125.0
chrX,17875755,17875788,chrX,17874040,17876040,FBgn0259168,FBgn0259168,structure,141.15
chrX,17875755,17875788,chrX,17874040,17876040,FBgn0259168,FBgn0259168,structure,141.15
chrX,17989716,17989737,chrX,17989679,17991679,FBgn0003380,FBgn0003380,structure,124.9
chrX,17989716,17989737,chrX,17989614,17991614,FBgn0003380,FBgn0003380,structure,124.9
chrX,17989716,17989737,chrX,17989679,17991679,FBgn0003380,FBgn0003380,structure,124.9
chrX,17989716,17989737,chrX,17989679,17991679,FBgn0003380,FBgn0003380,structure,124.9
chrX,17989716,17989737,chrX,17989679,17991679,FBgn0003380,FBgn0003380,structure,124.9
chrX,17995927,17995948,chrX,17994601,17996601,FBgn0003380,FBgn0003380,structure,124.9
chrX,18085135,18085161,chrX,18084407,18086407,FBgn0030890,FBgn0030890,structure,126.63
chrX,18085135,18085161,chrX,18084407,18086407,FBgn0030890,FBgn0030890,structure,126.63
chrX,18085135,18085161,chrX,18084462,18086462,FBgn0030890,FBgn0030890,structure,126.63
chrX,18085135,18085161,chrX,18084761,18086761,FBgn0030891,FBgn0030891,structure,126.63
chrX,18085135,18085161,chrX,18084761,18086761,FBgn0030891,FBgn0030891,structure,126.63
chrX,18122599,18122620,chrX,18121123,18123123,FBgn0267166,FBgn0267166,structure,112.14
chrX,18209672,18209693,chrX,18208427,18210427,FBgn0030900,FBgn0030900,structure,124.9
chrX,18257910,18257933,chrX,18257007,18259007,FBgn0267173,FBgn0267173,structure,119.52
chrX,18307818,18307843,chrX,18307259,18309259,FBgn0004956,FBgn0004956,structure,135.0
chrX,18307982,18308013,chrX,18307259,18309259,FBgn0004956,FBgn0004956,structure,140.92
chrX,18316239,18316264,chrX,18314901,18316901,FBgn0030912,FBgn0030912,structure,163.25
chrX,18355835,18355855,chrX,18355191,18357191,FBgn0030913,FBgn0030913,structure,85.0
chrX,18355835,18355855,chrX,18355191,18357191,FBgn0030913,FBgn0030913,structure,85.0
chrX,18369954,18369984,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,139.17
chrX,18369954,18369984,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,139.17
chrX,18369954,18369984,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,139.17
chrX,18369954,18369984,chrX,18369118,18371118,FBgn0263769,FBgn0263769,structure,139.17
chrX,18369988,18370016,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,159.73
chrX,18369988,18370016,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,159.73
chrX,18369988,18370016,chrX,18369897,18371897,FBgn0265784,FBgn0265784,structure,159.73
chrX,18369988,18370016,chrX,18369118,18371118,FBgn0263769,FBgn0263769,structure,159.73
chrX,18479575,18479602,chrX,18478487,18480487,FBgn0052547,FBgn0052547,structure,149.52
chrX,18479575,18479602,chrX,18478487,18480487,FBgn0052547,FBgn0052547,structure,149.52
chrX,18479575,18479602,chrX,18479072,18481072,FBgn0267278,FBgn0267278,structure,149.52
chrX,18491316,18491336,chrX,18489545,18491545,FBgn0286881,FBgn0286881,structure,121.25
chrX,18491316,18491336,chrX,18491006,18493006,FBgn0030928,FBgn0030928,structure,121.25
chrX,18564740,18564765,chrX,18564764,18566764,FBgn0052546,FBgn0052546,structure,130.0
chrX,18586347,18586368,chrX,18586219,18588219,FBgn0263503,FBgn0263503,structure,124.9
chrX,18623321,18623346,chrX,18621706,18623706,FBgn0265916,FBgn0265916,structure,150.14
chrX,18653799,18653821,chrX,18652091,18654091,FBgn0030945,FBgn0030945,structure,109.55
chrX,18676866,18676898,chrX,18675761,18677761,FBgn0267274,FBgn0267274,structure,123.12
chrX,18676929,18676956,chrX,18675761,18677761,FBgn0267274,FBgn0267274,structure,137.13
chrX,18732261,18732280,chrX,18731813,18733813,FBgn0267069,FBgn0267069,structure,100.0
chrX,18776333,18776356,chrX,18775498,18777498,FBgn0030955,FBgn0030955,structure,130.22
chrX,18795647,18795669,chrX,18795580,18797580,FBgn0001090,FBgn0001090,structure,122.09
chrX,18795647,18795669,chrX,18795614,18797614,FBgn0001090,FBgn0001090,structure,122.09
chrX,18911701,18911725,chrX,18911352,18913352,FBgn0265919,FBgn0265919,structure,132.08
chrX,19080920,19080941,chrX,19080665,19082665,FBgn0030981,FBgn0030981,structure,130.18
chrX,19159001,19159032,chrX,19157201,19159201,FBgn0261461,FBgn0261461,structure,137.12
chrX,19159129,19159150,chrX,19157201,19159201,FBgn0261461,FBgn0261461,structure,76.19
chrX,19201068,19201096,chrX,19200780,19202780,FBgn0030997,FBgn0030997,structure,148.1
chrX,19201068,19201096,chrX,19200780,19202780,FBgn0030997,FBgn0030997,structure,148.1
chrX,19201068,19201096,chrX,19200979,19202979,FBgn0030997,FBgn0030997,structure,148.1
chrX,19247966,19247989,chrX,19246250,19248250,FBgn0031004,FBgn0031004,structure,142.9
chrX,19247966,19247989,chrX,19247639,19249639,FBgn0031005,FBgn0031005,structure,142.9
chrX,19247966,19247989,chrX,19247988,19249988,FBgn0031005,FBgn0031005,structure,142.9
chrX,19249479,19249494,chrX,19247639,19249639,FBgn0031005,FBgn0031005,structure,100.0
chrX,19249479,19249494,chrX,19247988,19249988,FBgn0031005,FBgn0031005,structure,100.0
chrX,19275201,19275222,chrX,19274165,19276165,FBgn0052537,FBgn0052537,structure,136.43
chrX,19498956,19498986,chrX,19497373,19499373,FBgn0027621,FBgn0027621,structure,134.76
chrX,19498956,19498986,chrX,19497373,19499373,FBgn0027621,FBgn0027621,structure,134.76
chrX,19498956,19498986,chrX,19497373,19499373,FBgn0027621,FBgn0027621,structure,134.76
chrX,19532219,19532247,chrX,19530742,19532742,FBgn0031026,FBgn0031026,structure,134.29
chrX,19552546,19552572,chrX,19550678,19552678,FBgn0262216,FBgn0262216,structure,153.59
chrX,19560295,19560311,chrX,19560236,19562236,FBgn0262314,FBgn0262314,structure,100.0
chrX,19577741,19577773,chrX,19577502,19579502,FBgn0031030,FBgn0031030,structure,151.25
chrX,19754605,19754626,chrX,19753871,19755871,FBgn0031069,FBgn0031069,structure,112.14
chrX,19763826,19763845,chrX,19761840,19763840,FBgn0031070,FBgn0031070,structure,124.67
chrX,19788426,19788447,chrX,19787156,19789156,FBgn0266179,FBgn0266179,structure,130.67
chrX,20147981,20148006,chrX,20147124,20149124,FBgn0031089,FBgn0031089,structure,125.0
chrX,20147981,20148006,chrX,20147124,20149124,FBgn0031089,FBgn0031089,structure,125.0
chrX,20147981,20148006,chrX,20147124,20149124,FBgn0031089,FBgn0031089,structure,125.0
chrX,20185823,20185844,chrX,20185487,20187487,FBgn0053497,FBgn0053497,structure,136.43
chrX,20185823,20185844,chrX,20185487,20187487,FBgn0053497,FBgn0053497,structure,136.43
chrX,20185823,20185844,chrX,20185487,20187487,FBgn0053497,FBgn0053497,structure,136.43
chrX,20193553,20193574,chrX,20193227,20195227,FBgn0052823,FBgn0052823,structure,136.43
chrX,20193553,20193574,chrX,20193227,20195227,FBgn0052823,FBgn0052823,structure,136.43
chrX,20193553,20193574,chrX,20193227,20195227,FBgn0052823,FBgn0052823,structure,136.43
chrX,20201269,20201290,chrX,20200933,20202933,FBgn0283432,FBgn0283432,structure,136.43
chrX,20208939,20208960,chrX,20208603,20210603,FBgn0283433,FBgn0283433,structure,136.43
chrX,20429250,20429283,chrX,20428673,20430673,FBgn0031115,FBgn0031115,structure,145.8
chrX,20429250,20429283,chrX,20428673,20430673,FBgn0031115,FBgn0031115,structure,145.8
chrX,20429250,20429283,chrX,20428673,20430673,FBgn0031115,FBgn0031115,structure,145.8
chrX,20429250,20429283,chrX,20428675,20430675,FBgn0002641,FBgn0002641,structure,145.8
chrX,20429250,20429283,chrX,20429135,20431135,FBgn0002641,FBgn0002641,structure,145.8
chrX,20430893,20430916,chrX,20429135,20431135,FBgn0002641,FBgn0002641,structure,119.52
chrX,20575038,20575059,chrX,20573282,20575282,FBgn0260870,FBgn0260870,structure,80.95
chrX,20624157,20624181,chrX,20622773,20624773,FBgn0083981,FBgn0083981,structure,130.0
chrX,20624157,20624181,chrX,20622773,20624773,FBgn0083981,FBgn0083981,structure,130.0
chrX,20624157,20624181,chrX,20622773,20624773,FBgn0083981,FBgn0083981,structure,130.0
chrX,20827353,20827377,chrX,20825456,20827456,FBgn0085387,FBgn0085387,structure,132.67
chrX,20827353,20827377,chrX,20825456,20827456,FBgn0085387,FBgn0085387,structure,132.67
chrX,20927423,20927447,chrX,20926050,20928050,FBgn0085387,FBgn0085387,structure,105.0
chrX,21043303,21043327,chrX,21041485,21043485,FBgn0025814,FBgn0025814,structure,130.0
chrX,21043303,21043327,chrX,21042070,21044070,FBgn0025814,FBgn0025814,structure,130.0
chrX,21043303,21043327,chrX,21043024,21045024,FBgn0265613,FBgn0265613,structure,130.0
chrX,21055227,21055253,chrX,21053546,21055546,FBgn0031150,FBgn0031150,structure,148.91
chrX,21055227,21055253,chrX,21053546,21055546,FBgn0031150,FBgn0031150,structure,148.91
chrX,21055227,21055253,chrX,21053546,21055546,FBgn0031150,FBgn0031150,structure,148.91
chrX,21320011,21320032,chrX,21318213,21320213,FBgn0064116,FBgn0064116,structure,124.17
chrX,21320011,21320032,chrX,21318296,21320296,FBgn0064116,FBgn0064116,structure,124.17
chrX,21320011,21320032,chrX,21318213,21320213,FBgn0064117,FBgn0064117,structure,124.17
chrX,21320011,21320032,chrX,21318296,21320296,FBgn0064117,FBgn0064117,structure,124.17
chrX,21467388,21467407,chrX,21466601,21468601,FBgn0267063,FBgn0267063,structure,89.47
chrX,22767287,22767308,chrX,22765663,22767663,FBgn0264940,FBgn0264940,structure,112.14
chrX,23270482,23270498,chrX,23270158,23272158,FBgn0267520,FBgn0267520,structure,100.0
chrX,569071,569092,chrX,568903,570903,FBgn0263534,FBgn0263534,structure,148.21
chrX,681151,681180,chrX,679773,681773,FBgn0286919,FBgn0286919,structure,124.57
chrX,2592790,2592813,chrX,2591121,2593121,FBgn0001404,FBgn0001404,structure,95.65
chrX,2592790,2592813,chrX,2592577,2594577,FBgn0001404,FBgn0001404,structure,95.65
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,4414435,4414463,chrX,4412462,4414462,FBgn0000179,FBgn0000179,structure,156.9
chrX,5419197,5419226,chrX,5418096,5420096,FBgn0263987,FBgn0263987,structure,134.52
chrX,5419197,5419226,chrX,5417570,5419570,FBgn0263987,FBgn0263987,structure,134.52
chrX,6748972,6749000,chrX,6747020,6749020,FBgn0266279,FBgn0266279,structure,150.89
chrX,7492473,7492494,chrX,7492276,7494276,FBgn0262967,FBgn0262967,structure,90.48
chrX,7492473,7492494,chrX,7492276,7494276,FBgn0262967,FBgn0262967,structure,90.48
chrX,8108374,8108398,chrX,8106814,8108814,FBgn0040319,FBgn0040319,structure,83.33
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,8864025,8864055,chrX,8863109,8865109,FBgn0030065,FBgn0030065,structure,83.33
chrX,11045672,11045703,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,144.86
chrX,11045672,11045703,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,144.86
chrX,11045672,11045703,chrX,11043756,11045756,FBgn0030257,FBgn0030257,structure,144.86
chrX,11384769,11384790,chrX,11383880,11385880,FBgn0001624,FBgn0001624,structure,95.24
chrX,12107066,12107090,chrX,12106200,12108200,FBgn0030376,FBgn0030376,structure,91.67
chrX,12107066,12107090,chrX,12106200,12108200,FBgn0030376,FBgn0030376,structure,91.67
chrX,18676866,18676898,chrX,18675761,18677761,FBgn0267274,FBgn0267274,structure,123.12
chrX,18732261,18732280,chrX,18731813,18733813,FBgn0267069,FBgn0267069,structure,100.0
chrX,2592790,2592813,chrX,2591121,2593121,FBgn0001404,FBgn0001404,structure,95.65
chrX,2592790,2592813,chrX,2592577,2594577,FBgn0001404,FBgn0001404,structure,95.65
